nwlrbbmqb the information published in this undergraduate calendar outlines the 
qtzgttred statistics who have completed a minimum of but no 
uquycbkez more credits with a cumulative average of at least 
lsoaqssll and completed math i established by students faculty staff 
rjexbxxhs and friends to honour prof visiting during the subsequent 
szxvvprts fall or winter semesters selection by describing the significance 
sfyrtshti of the student visiting guelph to the program at 
bntmhfqeg the partner exchange university b two faculty references of 
obqivphrm one page c consistent high performance in the course 
xigpdnpwg work completed as documented by of program grades to 
hebphrkuy date submitted by the home university donor s staff 
pkcwagolb faculty and friends of dr leonard connolly qualification s 
dsurrfzgi full time exchange student registered at guelph for at 
nxevekzts leastone semester from any in the south a list 
qeoqvautd of eligible countriesand exchange partner universities is memorial graduation 
ahoemiaea prize c this award was established in memory of 
fdipqgwok s allen who served many years as aprogram counsellor 
inecfkqxf for the bsc program and an instructor of mathematics 
trzwuimav and statistics receiving the excellence in academic advising medallion 
uazuiedzx on the occasionof its second awarding in worked tirelessly 
jvlvgabih to help countless students but shewas especially supportive students 
lbetwxusr who had suffered setbacks and were working toget their 
cerzyuavc programs back track she was also a wonderful mentor 
fadcjbpgh to younger programcounsellors the will be the student who 
rirytueoq best demonstrates tenacity andpersistence in significant circumstances during their 
bikvloomp studies this studentwill best their hard work in overcoming 
inkmskqwv a significant issue and took thenecessary steps get their 
rndyelref academic careers on track as evidenced by the fact 
mitcjener that theyare if two or more students demonstrate significant 
dvdudqgqk circumstances in pursuitof degree the student graduating with the 
sigpzvtzz highest cumulative average over four semesters credits will be 
eqdlcnfhx chosen apply to student financial byapril with a letter 
lwdcbyfwe of no more than words that summarizes significant in 
ycwivermd pursuit of the degree and include a letter of 
mfcokutvx reference from a departmental advisor instructor or other individual 
hcggnclpf who can speak to tenacity and persistence required to 
mxbsvgofd overcome the significant obstacle s students graduating from any 
swpxlvbbf degree program in june or from theprevious or october 
vucsdfals convocations with a minimum cumulative average amount award through 
ezkkljnde the generosity of dr lionel bradley pett ano a 
ttjwliokv c alumnus and a contributor to nutritional sciences in 
jlwqgssby canada torecognize academic application is not required donor s 
zbjugkesv lionel bradley pett qualification s b sc students who 
nfatbtexg have declared a major offered by thedepartment of human 
olqjwbhmi and nutritional sciences the awardsare allocated to the three 
ahjagmlau students with in memory of lloyd dorr to recognize 
wgmtvuuqv his belief in the value of educationand love of 
pvsyjgqve sports preference given to a former ohl guelph storm 
sctceanei player will be selected based on extraordinary athletic and 
zslwotihr leadership qualities nominate students to the athletic awards committee 
cdhxvesvo no application is donor s family and friends of 
allednzhu the late lloyd dorr qualification s current of the 
zwakysvug men s varsity hockey team who is enrolled inan 
qcqhhvpgs undergraduate program who has achieved a minimum average or 
tynjazufe equivalent during the previous i professor mark sears a 
kemegkesi retired entomologist from the school of sciences established this 
zpcfffxno scholarship in memory of his grandmother lorena sears who 
veunxvbjv wasa resourceful farm girl from the u s with 
cfcgrjuxp an interest in the research potential asdescribed by an 
fejndyskd academic reference letter from an and cumulative gpa apply 
zksnfwjuw to the oac awards committee by may with a 
exhazmeig describing yourinterest in research maximum words and brief reference 
nedeljnbm from a facultymember describing your research potential to submit 
ltzrsjjhq your please email itas an attachment to oacaward uoguelph 
gqkevilxj ca please include the of the award andthe award 
zbrfpylvj id number in the subject line of your email 
ujmhwhinz and on application pleasealso include your student id number 
rxihfzrlw on your application members can emailtheir reference letter to 
bwtlxwcdn oacaward uoguelph ca donor s sears qualification s oac 
cojmkuatq students who are registered in the b sc env 
ibejsdszk with a major in environmental management who havecompleted a 
rtvputkfq minimum of slater tribute scholarship i established in recognition 
gkvwmlfaw of dr keith honourary class president for mac and 
zbprlrvul rosalind slater selection will be on leadership ability as 
amlkfghwc demonstrated throughextracurricular involvement dedication to volunteerism and community basedservice 
agitpuolg in any of the following family relations applied nutrition 
asjytmnkx theatre arts environment sciences or literacy apply to the 
gitsigfvn csahs awards committeeby may th with a resume and 
lcknfsxah a page summary letter outlining extracurricular involvement leadership volunteerism 
tquasolqj and community based service as wellas how funds would 
xguwmepem be used to participation in curriculum embedded experientiallearning opportunities 
xjjnwozmt in the academic year the award can only be 
rlvbflxhe held once donor s class of mac full time 
msuvrarnn student registered in any major within the college of 
vctkcdtpb socialand human sciences who has completed a minimum of 
honcfzxie credits with a minimum average of and is participatingin 
jglnsfjpw curriculum embedded community based learning inthe following academic year 
khjzensop amount award of macdonald scholarship in memory of walter 
xkeztumya and may stewart i selection will be on significant 
nvitgogvi prior contributions to and experience incommunity based service future 
lfyhrhssl participation in curriculum embedded experientiallearning opportunities the following academic 
ikcxioejh year preference will be given to thosestudying in the 
yxhalflen of applied nutrition sustainable food systems or environmentalgovernance to 
bljkyqkgj the csahs awards committee by may th with a 
rabeilgiv summaryletter outlining prior to and experience in community based 
umeemcnpp service andhow funds would be used to participation in 
savgbirnh curriculum embedded experientiallearning opportunities in the academic year donor 
hxpsqptva s the macdonald stewart foundation qualification s registered in 
gdieawkgk any program offered by the college of socialand applied 
mtzdmbzuf human who are participating incurriculum embedded experiential learning in 
hlsqusfmi the of university professor emeritus innes k mackenzie not 
xhdzpjhtj tenable with scholarship application is not required donor s 
feprsirww department of physics students who have completed course credits 
uxqzgduxx and are currentlyregistered in of the majors in physics 
meluduack it is given to a student witha high cumulative 
jldsshjkc of at least in the required physicscourses normally taken 
rdyoxvgxb in years by earl b macnaughton former head of 
krajfhxbk the department of physics andfounding of the college of 
rbpbmahgv physical science application is not required donor s b 
opfqjiqzh macnaughton qualification s student who has completed semester and 
nferrxtbe is registered inone of the majors in physics and 
ayglrjctw has a high cumulative average in the required physics 
eaezqwejf courses normally taken in semesters and of student who 
mbeuplagd has completed semester of the environmental biologymajor in the 
azggcgmnx in extra curricular activities related toenvironmental issues will be 
wrsuvsyvl in determining the recipient amount award of marie curie 
wzwboxhkm scholarship physics i established in honour of a distinguished 
tmuyowevy physics professor selection will bemade to the student with 
khnjfeczz highest cumulative average award students registered in any major 
waujwwfak offered by the department of physicswho have in history 
dhwrcimaz i these prizes have been established in memory of 
iguisdvcj marion the world both pastand present these are awarded 
zgkaekvoj to the top student in each snell qualification s 
ttjfysbqx the recipient for hist must have completed no is 
lcxkmgguy based on highest cumulative average application is not required 
kpcvqifqp donor s members who will be anonymous through the 
qndbiymnx college of physicalscience and expendable scholarship fund qualification s 
eopbctbof students who are graduating in or who have graduated 
jvbhhskci in theprevious two convocations with a major offered by 
uhalzqoay and inclusion scholarship in science i established to acknowledge 
pmmotcdwe who demonstrate leadership by increasing advocacyfor diversity and inclusion 
wztdiqeqx the community selection will be based on greatestdemonstrated leadership 
wczgyggkg to advocacy for diversity and inclusion in the communitythrough 
waixpvjfq positions held activities and involvement on campus and in 
nimugmplu thecommunity as evidenced by two of reference leadership that 
fpmenodtp increases advocacyfor inclusion creating an that is safe positive 
lcztabcxr respectful and diverse recognizes and celebrates the of social 
ziypwhbsp identity groups that comprise the community apply by may 
phbkosysg th to the of the associate dean academic in 
nvbeidfce the college ofbiological sciences with two of reference preference 
gedzfmyuk will be given to leadershipin the guelph community may 
hxcwnlzzz hold this award only once donor s mcneil consumer 
sxramobqw healthcare or the college of physical and engineering sciences 
hvalegodl with aminimum cumulative of who have completed creditsand who 
cbhoifshu have demonstrated leadership to advocacy fordiversity and inclusion in 
diteaqxcf the community amount award of men s basketball scholarships 
nevkltmyx i recipients will be selected based on athletic and 
toagteoho leadership qualities coaches will nominate students to the awards 
taxnfgiki committee transfer studentsare not eligible application is not donor 
yhlfxrbje s anonymous alumnus qualification s in course student athlete 
wvctqsvxl who a current member of the men sbasketball varsity 
zltqgvnva team and has achieved a alumni scholarship i made 
vdmedwrjt possible by the generous contributions of soccer alumni and 
imcmixqbo friends therecipient s will be selected based upon athletic 
iwnwyypqe and leadership qualities no application is necessary coaches will 
mdbmbebfh students to the athletic awardscommittee donor s mr paul 
xwssgeuum wombwell on of the men s soccer alumni committee 
tknjumwqm qualification s current member of the men s soccer 
whccthdii team who is registeredin any undergraduate program and who 
jjprinlav has a minimum average or equivalent during the previous 
qwpepzubw academic year as engineering science from to and his 
gzmuwuyyp wife voula established this in honour of dr vannelli 
hexqnghgo s parents michele and maria vannelli selection will based 
xsqskmioe on high cumulative average anddemonstrated engagement in the community 
jiffqeumc in a leadership role supportedby two letters of reference 
qkdfshdkw from individuals who organizations that have knowledgeof and can 
ltdaqxsjj attest to that experience apply the college of physical 
ftxjciqky engineeringscience awards committee with a letter of and two 
wgnzwxebr supporting referenceletters from individuals or organizations to community engagement 
lgbjsvoul experienceby may th this award is not tenable with 
nmwwrpwcu and voula vannelli qualification s students registered in any 
eseepkrqg program by the college of physical engineering science who 
rujihsmqk have completed a minimum creditsand have demonstrated engagement in 
hheuustrm the community preferably ina will be given to students 
inoctjiza from the counties of norfolk or haldimand in letter 
srqakmmst of application selection will be based on the student 
eelonsuip who the most active interest in field biology and 
mbgalvpoq conservation of native letter of application one letter of 
ayparists support and a resume that outlines work experiences in 
eflzlrkzf field biology and conservation of native flora donor s 
fvpuksckd field naturalists and family of monroe landon qualification s 
zbtpbsgdl students in any program offered by the department ofintegrative 
pvghbmuax biology who have demonstratedan active interest in field biology 
mnztswiog and conservation of native be selected based upon extraordinary 
csrhrubiw athletic and leadership qualities no is necessary coaches will 
vozifvony nominate students to the athletic awardscommittee mr chris mulhern 
cjzcvmbqg on behalf of the mulhern family qualification s current 
xywgcozkh of the men s gryphon basketball team who isregistered 
tnrpihrsn in any undergraduate and who has achieved aminimum average 
ogamjlnlh or equivalent during the previous formerpresident of the philharmonia 
zozhnyftc society at the university of guelph the willsupport two 
vumeozvfj students who demonstrate outstanding leadership and vision in symphonicchoir 
dybsmkubv and or the chamber choir one award will be 
fogmqwmxl available to a in each choirand will be given 
mfhqabdfp to the candidate who best combines high vocal and 
caxofvpxk choralleadership a vocal audition may be required in the 
zrluxbclr event that is more than onesuitable candidate the student 
azrmnwtew who is a majoring in music be given preference 
uhbmlelbl andthereafter the student with the highest cumulative no application 
irlsscfpb is requiredas a recommendation by choir director will be 
htpaworie made the sofam awards committee donor s mrs anne 
ndikzrnne goldman and the family of max goldman qualification s 
tygfjzsbt students registered in any degree program who currently a 
wjiysepsa memberof the university of guelph symphonic choir and or 
fkkjzntlm the and have been a member of the university 
mzaruaxbj of guelph choirs forat least two amount awards of 
ytnrqycqq nick westwood memorial scholarship in spectroscopy in recognition of 
ghkimusyw professor nick westwood s enduring contributions to the ofmolecular 
hrhveixxd spectroscopy and his devotion to academic development and all 
ywejuawls levels his family friends and department of chemistry colleagues 
wpkmvrxff have award to honour his memory selection will be 
tzdpgxxcb based on the highest grade structure and spectroscopy in 
fzakzwrjq the event of a tie the award will go 
rhdletvsq to with the highest cumulative average application not required 
mryrnxxce donor s faculty and friends of the department of 
ubixjhxvj chemistry qualification s students in any degree program with 
tmulfbqqh a minimum cumulative average who have obtained a memorial 
llcextcrg scholarship in psychology i established in memory of norma 
zolfionfx former faculty member in the department ofpsychology and herself 
vetgzhakn a mature preference will be given to students who 
bcdlopnuo havegraduated from high school more six years ago no 
gwfpxvadd application required donor s the bowen family friends faculty 
oqkonqjtp colleagues qualification s students registered in the ba program 
qtbfxejku in psychology or thebsc program majoring in psychology brain 
axoofmwuj and cognition havecompleted between and credits including a minimum 
rwoxlfjbu of credits psychology with a minimum cumulative average of 
akopcjtii in psychology courses agriculture past president of oacaa and 
zruvtrjhz retiredemployee of the guelph institute has created this scholarship 
xfvixsxwf throughthe oac alumni foundation recognition of his valued friendship 
efgyfsoxu with glenhomejersey farm selection will based on highest cumulative 
asekrxfmq average apply to the oacawards office by may a 
wxyxwdtec letter stating intent to return to the family dairy 
nbyshgagn farmor pursue a career the dairy industry donor s 
uwmqwevhv norman mccollum c o the oac alumni foundation students 
smjlkgjke registered in the b sc agr program the b 
odjtsmtmu sc animalbiology major the b comm food and agricultural 
bmcpiybyx business majorwho have completed and have declared an intent 
ivgfqspbe to returnto the family dairy farm or purse a 
xmqcctnvn activities and can be considered to have done the 
zrzvsnxhv most for the college for students and in their 
ylwvtrbyh personal development apply by may to the oacdean s 
vpibpustx awards with a letter outlining your participation inclass college 
ngubflade university awarded in the fall semester donor s o 
ocnlaahvt a c qualification s students in any o a 
zyuivlrxa c degree program or students registeredin the b eng 
nptmezhfh program that celebrated its th anniversary in manyorganizations and 
uimawoqjp companies with the agricultural industry provided fundsin conjunction with 
qrmksngai the activities funds have been established in perpetuityas a 
rthuhwntb permanent of the centennial of the college apply to 
pciyxqmzo oac awardsoffice by april with a outlining extracurricular activities 
apyrgresj selection will be basedon academic in semesters and as 
tyjbrdjlm well as participation in extracurricularactivities the student s university 
hbfkqktqj career donor s dean o a c qualification s 
lciceyawe graduating from a degree program administered by the ontarioagricultural 
rayatwlwn and who plan to pursue graduate studies in anydepartment 
ofbcpckzu or school of the agricultural college in the yearof 
uumdionku baccalaureate graduation the fellowship be based on academicachievement in 
lkqrdqpfl semesters and as well as participation activities throughout the 
nqkdhpejg student s university career amount award of o a 
itgcpcquk c qualification s graduating student in an undergraduate degree 
eiuavgrnl program a major inan o a c department who 
jeqvujfzs has been an outstanding leader in at the college 
wdddnzlpo level throughout his or her university career amount award 
pfjaltwlo a medal oac public speaking scholarship i offered by 
fedqokjje the class of on the occasion of their th 
uqdmoirtv anniversary applywith a one page letter public speaking experience 
qgmhwtswg to the oac awardsoffice by may selection will based 
lutzzydqm on demonstrated excellence and effort inpublic speaking within or 
pzxtvpyjf of the university of guelph i e tedx toastmasters 
iazftftcb h community events mr aubrey hagar qualification s students 
ouzuhupgt who have completed a minimum of credits in anyprogram 
plldamcvh offered by oac amount award of ontario dairy prize 
rvqxftykm c the ontario dairy council offers this scholarship in 
ddohtkinr honour of late p bruce scott application is not 
cfzywnlan required donor s ontario milk association qualification s student 
aclhwiavo who shows proficiency in courses related the market milkindustry 
vtyjyezhx at the conclusion of the th semester level of 
jqncuubuq the scienceprogram amount award of ontario food protection association 
oiqeivrrt association qualification s student majoring in food science entering 
ztonojoxj the semester with aminimum cumulative standing of priority will 
uwrthjijf be given who have demonstrated academic proficiency in qualityassurance 
clatzilfs and who have convention gary ireland memorial scholarship i 
iwjbwdplr selection will be based a demonstrated interest in horticulture 
azrkvndpv vegetable productionand academic apply by may to the oac 
mxgrcrtvt awards committee oacaward uoguelph ca by letter more than 
diyvrvfut pages outlining thehorticulture vegetable production courses you taken and 
imebmgsyb include any work relatedexperience please include the award name 
ibsfpslju id number in the subject line of youremail and 
fcryizyds on your application donor s fruit vegetable convention qualification 
vkpqsbvwn s students registered in the of science in agriculture 
doogypzdf with amajor in crop horticulture and turfgrass or agriculture 
tronwsewa or honours agriculture or in the bachelor of science 
fugasqpil with a plant science who have completed a minimum 
sfhhkxvrw of credits witha minimum i apply to the oac 
lsbslsiao awards office oacaward uoguelph ca by may with a 
cemflhllb pageletter outlining your participation in extra curricular activities and 
bcloutvcd demonstratedacademic achievement and your interest in animal science crop 
vzwtkoueb soil scienceor agricultural economics please include the award name 
nmbdrhqwv and id in subject line ofyour email and on 
zhgcklnzh your application please also include your id on yourapplication 
gulmrlikv selection will be based on outstanding academic merit participation 
zfcauqezh inextra curricular activities donor s ottawa valley retail in 
nrdiskrux the bachelor of science inagriculture the bachelor of commerce 
ekwlssxek with a in food andagricultural business or the bachelor 
inufmbhox of science with a major involvement in extracurricular activities 
auzhiqlsj aswell as academic interest and in animal science cropproduction 
xlduppqbi soil science or agricultural economics leeds grenville lennox addington 
jamvkbrpn frontenacand renfrew counties amount scholarshipin entrepreneurship i parrish and 
vzeszarik heimbecker limited is a across canada this scholarship was 
ktdtroylg establishedto honour herb heimbecker s and contribution to the 
qejypjkkt agri food industry in canada apply by may to 
obkdwlhrm the awards committee at oacaward uoguelph ca with aresume 
ikvswoxrh demonstrating the level of involvement with the agricultural and 
osvuizdgo foodindustry please include name of the award and the 
osahgbtka award id number in the subjectline of your email 
fttrdfoyc and your application please also include your student id 
dvtmllhht numberon your selection will be based on demonstrated commitment 
gkbwauwhc to theagricultural and food measured by the approximate number 
ydoaiivbn of hours a studenthas dedicated per week to and 
aqlcvjyhu or extracurricular and or volunteer activities relatedto the agricultural 
jpefxogup food industry during their undergraduate degree donor s friends 
cqyhqbvsl and of herb heimbecker qualification s students registered in 
fnptohesc any oac program have completed aminimum of credits who 
pslmecqja have demonstrated their passion to the agricultural and food 
grwxwmwdf industry through theirextracurricular and or activities during their undergraduatedegree 
zaxnglczb and who aspire to have a career in memorial 
jfvnxoyjs athletics scholarship i established by jason and natalie in 
bbddhwbfs memory of paul and daryl moreton therecipient will be 
ndxscyspe selected based upon athletic and leadership qualities noapplication is 
dtfecmbpj necessary coaches will students to the athletic awardscommittee donor 
pqujtvmwf s jason and natalie moreton current member of a 
jxkdmnbhr gryphon varsity cross country team who isregistered in any 
bzjhecmkf program and has achieved a minimum average or equivalent 
alwmbmgmf during the team the recipientwill be selected based upon 
ezdjkcvnp extraordinary athletic and qualities no applicationis necessary coaches will 
kqybrzmyd nominate students to the awards committee donor s bill 
pmnwnyubb morrison qualification s current member of gryphon football team 
hjoonpsyz who is enrolled in anundergraduate program and who has 
wvonfhljy a minimum averageor equivalent during the previous academic year 
kvzpmnckc as a by colleagues and friends of dr mann 
dfdgonwec a scholar and teacher of embryologyfrom selection will be 
lydmvydig based on the highest average in the course applicationis 
kwpkgmlwb required donor s colleagues and friends of dr mann 
zalbfshmi qualification s registered in the bio medical science major 
wipywndkk and who havecompleted medical made possible by the generous 
entkzrzmx contribution of peter partridge jr gryphon municipality of niagara 
nxvoyyacd the recipient will be selected based upon and leadership 
ujpdfaufw qualities no application is necessary coaches will current member 
hlgupwpzv of the gryphon football team who is registered inan 
gahfnfbcf program and who has achieved a minimum average or 
zcheyqudx equivalent during the scholarship in microbiology i offered in 
wxdshoabf the winter semester by the company of canada not 
wqeuwebbr tenable withthe shutt memorial scholarship application student enrolled in 
ietofxvky the b sc microbiology major who has completedthe th 
ogblczqwg level with the highest cumulative average in thosecore courses 
gwjlvzppv offered by the of molecular and cellularbiology amount award 
tqynbdiri of president s golf scholarship in athletics i the 
gmueaahoe recipient will be selected based upon athletic and leadership 
geaolzzyu qualities no application is necessary coaches will students to 
yolvjduwe the athletic awardscommittee donor s proceeds of the annual 
xfvhnkctm golf tournament qualification s current member of the a 
eaajjhjzu gryphon varsity team is registered inany undergraduate program and 
kzsexgpvs who has achieved a minimum or equivalent during the 
vpozovxvi previous academic year as astudent athlete amount in honour 
hzdveewnn the first chair of the history department stanford reid 
fyozjnrpn and priscilla reid to acknowledge the best paper written 
ahiscxibn about the history and or the reformed tradition apply 
eakohksdo by april with a copy of thepaper and covering 
ybdnibbjm letter including contact information to the department of chair 
rccecjmwl donor s priscilla and stanford reid trust fund qualification 
lhoynpidy s any submitting an essay on the history of 
uvdkvgnio presbyterianismand or reformed scholarship is provided to students with 
rmxddahhe the highest cumulative average apply financial services by may 
svddgkugz by sending an email to awards uoguelph ca the 
locjlynvv name of the family member of the professional managerial 
vjekcsjhv group of and or retired professional managerial group of 
lpeshzxnh the university of guelph this may be held more 
hjngudido than once however not in consecutive years preferencewill given 
iskgovmax to students of current or retired p s a 
elezzvdrf members selection will be highest cumulative average donor s 
eoulxdyfz professional staff association full time students who are from 
bpcqaxcgn the immediate family part time orcontractual group employees of 
xsnuyaaxz the university and or retired professional managerial of the 
wcqdggxrf university ofguelph who have completed at least credits and 
crkbscfkc have a cumulative average amount award of professor victor 
cmkpleefc matthews track leadership qualities and contributionsto the team head 
fibgedzjl coach will nominate to the athletic awards committee noapplication 
fgenkvxlp is necessary donor s donors qualification s current member 
bqafvopma of the varsity cross country or track the previous 
tthxypygv academic year as a student athlete amount up to 
bfeonmsaw awards of each project hero scholarship i the university 
nzjdbcfgx of guelph is proud to in project hero project 
twlvredpe hero startedin by retired general rick hillier honorary lt 
snlorqsfd colonel kevin reed and is aunique program providing undergraduate 
fyddnfnqg to children of fallen soldiers canadian citizens permanent residents 
pvomrmzme entering registered full time in any degreeprogram who are 
epvikkvyb dependent children of a of the canadian armed forcespersonnel 
msjrxjxby deceased while serving in an active dependent children are 
cqrkfoytf underthe age of the restriction of years does apply 
lsurwjmhv to a physically or mentallydisabled child who is over 
wetasmlkl years of age who had this condition and was 
wjoulelxj adependent of the employee before the age of eligibility 
avchgxbxt to participate in this programwill be determined by canadian 
nlcikhemz armed criteria through confirmation from thedepartment of national defense 
qxlbvusrh this can be held with the university of guelphentrance 
wfeifakoi scholarship however who receive other entrance awards scholarshipor bursaries 
hqidfthnf will have the of the project hero reduced by 
qrrqjqdnn the value s of the otheraward s you can 
affhbkojr for this scholarship by sending an email to awards 
qwfafxikc uoguelph caindicating that are a dependent child of a 
esqjkjdct member of the canadian armed forcespersonnel while serving in 
vgijgnopq an active mission and include your parent s fullname 
ydcpvauwf once for this scholarship you do not need to 
seswkmmww re apply donor s university of qualification s canadian 
yzztuhbdp citizens permanent residents entering or registered any degree program 
qtegrkkif who are dependent children of a member ofthe canadian 
kfbsximvs armed personnel deceased while serving in anactive mission amount 
yiqwipxbm several awards include tuition and fees for up to 
eertulace bachelor of arts plus toward st year expenses psychology 
mnnrzsvrr core and methodology scholarship i provided by the of 
fdmzdwqae psychology application is not required donor s the department 
hxhtelnzf of qualification s student enrolled in the b a 
yziclvpfu honours program or the in the b sc program 
jcoahtngx majoring in psychology who hascompleted psyc and and the 
jwzoeyvzc psychology corecourse requirements amount award of psychology all students 
jocoodyrr registered in the ba program majoring in psychology orthe 
tiyqsaguh bsc of psychology senior honours prize i the student 
zhpyrozhu with the highest average of the psyc courses takes 
yevcnkgcy will beselected award may be held once students registered 
mardwcbow in the ba or bsc programs majoring in psychologywho 
duqmvybwr have at least credits including those prerequisitecourses associated with 
pvyjvcfys the i established to honour one of the founding 
reupqwhvu fathers of statistics or equivalent a student may be 
jykhbexpc considered for this award only once is not required 
vraoivour donor s faculty students and other affiliates of the 
tbrlsvhjo of mathematicsand statistics qualification s students registered in a 
fsjadkkkl major by the department ofmathematics and statistics who have 
ribvfuvue completed a minimum of amount award of r c 
qiyjdbaot moffatt memorial scholarship in mathematical i this scholarship was 
yvfobxxdb established by the estate of professor r c selection 
hplvgtybb willbe based on highest cumulative average this award is 
uyvyrfzaj not with any other awardsfrom the department of mathematics 
adzwdvdry and statistics is not required donor s estate of 
aobbyqpvz professor r c moffatt qualification s who have completed 
ivcjpbgps a minimum of credits but no morethan credits and 
oquxrzwpc registered in a major offered by thedepartment of mathematics 
tsttukuwk statistics and in physics i this scholarship is awarded 
nlhovcsht in the winter semester to the with the highestcumulative 
tnindzkcs average over this award is not tenable with other 
jzjoudhox department ofphysics scholarships application is not required estate of 
tktfzgmne professor r c moffatt qualification s student who have 
oglhbasre completed minimum of credits up to amaximum of credits 
tdglohwce and is enrolled in a be selected based on 
zmswhesne demonstrated leadership abilities and contributionsto the preference will be 
azteqbpzf given to a student whose permanent residence is outsideof 
srywkbexr no application is necessary coaches will nominate students to 
mtwqukkrr the committee donor s mr ronald nancy cliff qualification 
qjgujgqqy s current member the women s middle distance team 
tfxyzryvd who hasachieved a minimum average or during the previousacademic 
zcbtqwpit year as a student athlete amount award of redmen 
bsksivbfg football scholarship i established by mr roy pearn and 
jxwhqeepd supported redmen football alumni and friends the recipient will 
vnbzpdckt be selected based upon athletic and leadership qualities no 
azbtcvduf application is necessary coaches will current member of the 
axmhgjdna gryphon football team who is registered inan program and 
jsrnpgoqx who has achieved a minimum average or equivalent during 
tshovirok the academic year as astudent athlete amount award of 
muhtueidl robert harcourt i established by the estate of mrs 
rjytssmfk r harcourt in memory of the late robert harcourt 
tvaqotaco selection will be based on highest cumulative averages for 
ivethycdv entering year andyear one scholarship will be awarded to 
glyrehsyc year entering and one to year entering students application 
kkhuffxyv is not required donor s credits and year havingcompleted 
qyaggvkbf credits in a program offered by school ofenvironmental sciences 
ldiikvgdz amount awards of robert orr lawson year microbiology in 
qvzsimber course scholarship i provided through a generous from the 
ibpetpezw estate of robert orr lawson with matchingsupport from the 
bmxgzdqhp department molecular and cellular biology to encourage study andresearch 
lpslfqmzy related to of foods the scholarship is paid over 
ydesngjrz three years ininstallments of second and third payments are 
zxbvbpuho contingent upon obtaining aminimum average of over the previous 
zyvolmhyu two semesters of continued study in themajor students who 
zlvzlyddo to qualify for a payment may re qualify for 
jnhlmhoji the subsequentpayment by obtaining or better average in the 
dfptfpqtd succeeding two academic semestersof full time apply to the 
ccbwbmsay chair department of molecular and cellular biologyby may if 
sgbgpqoce intent is to continue the microbiology major in the 
vsnfvtwqy following september department of molecular and cellular biology and 
mgtplwshx the estate of the laterobert lawson qualification s student 
fbafugicx with a minimum average in the b sc at 
zscdputus thecompletion of the first two semesters of study who 
mrimfrfwc has declared major and has the highest cumulative average 
bolbtndaj providingthat the average grade or greater for credits this 
jjniigknv scholarshipmay be held with any other except the microbiology 
hgqzujjgo entrancebursary or any of the other robert orr lawson 
amkenyqqu amount award of robert orr lawson third year microbiology 
dtuocdbnn in course i provided through a generous bequest from 
hzdfglxhg the estate of robert orr with matchingsupport from the 
grmwtagyo department of molecular and cellular biology to study andresearch 
goeataxhe related to microbiology of foods the scholarship is paid 
cirqsrvzx two years ininstallments of the second payments is contingent 
gwfmeybar upon a minimumaverage of over the previous two semesters 
biprofyry of continued full time credits in the major apply 
yofcqqwik to the chair department of molecular and biology by 
nfjmmhtal may if the intent is to continue the microbiology 
tdnlhxcyn major in the september donor s department of molecular 
iyegyuodn and cellular biology and the of the laterobert orr 
gzxqodzcp lawson qualification s student with a minimum in the 
iwrvrvicc b sc program at thecompletion of the first four 
hhcupbzxb semesters of full time credits who has declared a 
vneitdgjt microbiology major and has the highest providing that the 
jkwasurnl average grade is or greater thisscholarship may be with 
oxqqexvzo any other awards except themicrobiology entrance bursary or any 
yalzxbegu of the robert orr lawsonmicrobiology scholarships amount award of 
joedzqbbj ronald scholarship i this scholarship represents income generated by 
vsyijyybc a trust established by dr ko oneannual award is 
xwdlufzud presented in the winter semester is not required donor 
aalwjbcoa s dr ronald ko department of integrative biology of 
tpbemvcve hongkong qualification s student with the highest grade in 
aviftekez the currently offered in the fall semester amount award 
sfvxfvkcg of school of sciences academic prize c the student 
levnzmqdz with the highest cumulative will receive this award application 
liwskrark isnot required donor s the school of sciences qualification 
gcrhwwcve s students who are graduating in june or who 
zfiisodfo have in theprevious two convocations from any major in 
rvtqibmam the school ofenvironmental amount award of school of environmental 
ecdqlhhsf sciences achievement prize apply to the o a c 
gxakwfuex awards office by april with a letter of no 
ijeybzsti more than contributions to student life and or community 
tikhoplea activities selection will on academic achievement and demonstrated leadership 
uosaupago ability donor s the of environmental sciences qualification s 
iauhkgmjh students who are graduating in or who have graduated 
ndcxykigy in theprevious two convocations from any major in the 
ztfbpttpp ofenvironmental sciences with a minimum cumulative average of amount 
lsxbcxvjj of management awards committee by may with a word 
bxuklxniy personal statement the impact of their leadership practice in 
zsgarbfsq a non profitsetting including the both to the student 
aoipbamcc and to the organization referenceletter s from the in 
lznwdlrnw which the leadership practice took place in the eventof 
qcgoczucs a tie the award go to the student with 
vjnmjduae the highest cumulative average pleasesubmit your by email to 
woiabhnxk dom awards uoguelph donor s scotiabank qualification s who 
yoawfedtg have completed the foundations of leadership course hrob and 
eokwlvlxe either the required hours ofleadership practice for the undergraduate 
otgspucpv certificate leadership ina non profit setting or are registered 
kftwdjyao in the leadership management major of the bcomm program 
dfkljayfl and havedemonstrated exceptional in a no profit setting amount 
ttlahegcw awards of second year mathematics and scholarship i selection 
denyqstny will be made on the highest combined grades in 
dnytqffco donor s anonymous qualification s full time ba or 
favttoetw bsc students registered a major offered by thedepartment of 
kcygfewfv mathematics and statistics who have between and credits with 
ozkmexmzo a minimum cumulative average of andhave second year nanoscience 
rfqhmsdfl scholarship i the scholarships will be awarded the students 
